Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,%NA_Sales,%EU_Sales,%JP_Sales,%Other_Sales,Cluster,pca1,pca2
2320,Fossil Fighters,DS,2008,Role-Playing,Nintendo,0.84,0.0,0.0,0.06,0.9,2000,0.9333333333333332,0.0,0.0,0.06666666666666667,0,-0.43684566411092923,-0.38843497201499344
2333,Sonic Chronicles: The Dark Brotherhood,DS,2008,Role-Playing,Sega,0.51,0.29,0.01,0.09,0.89,2000,0.5730337078651685,0.32584269662921345,0.011235955056179775,0.10112359550561797,2,-0.27197861849717153,0.06992458584886264
2340,CSI: Hard Evidence,Wii,2008,Adventure,Ubisoft,0.36,0.43,0.0,0.1,0.89,2000,0.4044943820224719,0.4831460674157303,0.0,0.11235955056179776,2,-0.2085155045506919,0.29203105117259504
2359,Grand Theft Auto IV,PC,2008,Action,Take-Two Interactive,0.01,0.79,0.0,0.08,0.88,2000,0.011363636363636364,0.8977272727272728,0.0,0.09090909090909091,2,-0.045055263562349776,0.8351670186314771
2360,Peppa Pig: The Game,DS,2008,Misc,Pinnacle,0.0,0.82,0.0,0.06,0.88,2000,0.0,0.9318181818181818,0.0,0.06818181818181818,2,-0.04283433624808386,0.8657415191413562
2371,Cooking Mama: World Kitchen,Wii,2008,Simulation,505 Games,0.51,0.28,0.01,0.08,0.88,2000,0.5795454545454546,0.31818181818181823,0.011363636363636364,0.09090909090909091,2,-0.2739485062466008,0.05934438060421471
2374,GRID,X360,2008,Racing,Codemasters,0.33,0.44,0.01,0.09,0.88,2000,0.375,0.5,0.011363636363636364,0.10227272727272727,2,-0.18451576429043998,0.3181203193751049
2385,Mercenaries 2: World in Flames,PS3,2008,Shooter,Electronic Arts,0.29,0.4,0.02,0.16,0.87,2000,0.3333333333333333,0.4597701149425288,0.022988505747126436,0.1839080459770115,2,-0.14840779374806712,0.31591822478214227
2387,Kingdom Hearts Re: Chain of Memories,PS2,2008,Role-Playing,Square Enix,0.73,0.03,0.0,0.12,0.87,2000,0.8390804597701149,0.034482758620689655,0.0,0.13793103448275862,0,-0.39085637223255604,-0.3008679651454722
2392,Beijing 2008,PS3,2008,Sports,Sega,0.14,0.54,0.01,0.18,0.87,2000,0.16091954022988508,0.6206896551724138,0.011494252873563218,0.20689655172413793,2,-0.08403830434369806,0.5441577684105562
2397,Buzz! Master Quiz,PSP,2008,Misc,Sony,0.2,0.44,0.0,0.23,0.87,2000,0.2298850574712644,0.5057471264367817,0.0,0.26436781609195403,2,-0.11761823217624837,0.42457588658171386
2398,Brothers in Arms: Hell's Highway,X360,2008,Shooter,Ubisoft,0.47,0.31,0.0,0.09,0.87,2000,0.5402298850574713,0.3563218390804598,0.0,0.10344827586206896,2,-0.266801300553154,0.11548274299812725
2423,Dragon Ball Z: Burst Limit,PS3,2008,Fighting,Atari,0.22,0.34,0.18,0.12,0.86,2000,0.2558139534883721,0.39534883720930236,0.20930232558139533,0.13953488372093023,2,0.05738407232379076,0.2581700451448111
2425,The Legendary Starfy,DS,2008,Platform,Nintendo,0.61,0.0,0.2,0.05,0.86,2000,0.7093023255813954,0.0,0.23255813953488375,0.058139534883720936,0,-0.12096273628113308,-0.32088578172894516
2434,Madden NFL 09 All-Play,Wii,2008,Sports,Electronic Arts,0.78,0.01,0.0,0.07,0.85,2000,0.9176470588235295,0.011764705882352941,0.0,0.0823529411764706,0,-0.43034788151683595,-0.36892652376663354
2462,Petz Dogz Fashion,DS,2008,Simulation,Ubisoft,0.46,0.3,0.0,0.09,0.84,2000,0.5476190476190477,0.35714285714285715,0.0,0.10714285714285714,2,-0.27142151842253437,0.11213350782722692
2482,WWE SmackDown vs. Raw 2009,Wii,2008,Fighting,THQ Nordic,0.44,0.31,0.0,0.08,0.83,2000,0.5301204819277109,0.3734939759036145,0.0,0.0963855421686747,2,-0.26333538319751554,0.13383057404515503
2485,Battle of Giants: Dinosaurs,DS,2008,Strategy,Ubisoft,0.38,0.37,0.0,0.09,0.83,2000,0.45783132530120485,0.4457831325301205,0.0,0.10843373493975904,2,-0.23341062206982316,0.23212553535570787
2497,The Price is Right,Wii,2008,Misc,Ubisoft,0.77,0.0,0.0,0.06,0.83,2000,0.9277108433734941,0.0,0.0,0.07228915662650602,0,-0.4338363057363491,-0.38465665199084875
2498,Sid Meier's Civilization Revolution,X360,2008,Strategy,Take-Two Interactive,0.58,0.17,0.0,0.07,0.83,2000,0.6987951807228916,0.20481927710843376,0.0,0.08433734939759037,0,-0.3339320597734817,-0.09408875524798513
2527,Imagine: Rock Star,DS,2008,Simulation,Ubisoft,0.4,0.33,0.0,0.09,0.82,2000,0.48780487804878053,0.4024390243902439,0.0,0.10975609756097561,2,-0.24396500757609005,0.18174243339002644
2528,Shin Megami Tensei: Persona 4,PS2,2008,Role-Playing,Atlus,0.34,0.04,0.36,0.08,0.82,2000,0.41463414634146345,0.04878048780487805,0.43902439024390244,0.0975609756097561,0,0.20521536010562486,-0.16373411142834565
2529,SingStar Vol. 2,PS3,2008,Misc,Sony,0.29,0.4,0.0,0.13,0.82,2000,0.35365853658536583,0.48780487804878053,0.0,0.15853658536585366,2,-0.1818340150300518,0.32932748877920576
2558,Ben 10: Alien Force,Wii,2008,Action,Koch Media,0.52,0.21,0.0,0.07,0.81,2000,0.6419753086419753,0.25925925925925924,0.0,0.08641975308641976,0,-0.3096718562662009,-0.01930228777410898
2580,All Star Cheer Squad,Wii,2008,Sports,THQ Nordic,0.43,0.29,0.0,0.08,0.8,2000,0.5375,0.36249999999999993,0.0,0.09999999999999999,2,-0.26603993602681836,0.12147421458766278
2602,Guitar Hero: Aerosmith,PS2,2008,Misc,Activision Blizzard,0.61,0.0,0.0,0.18,0.79,2000,0.7721518987341771,0.0,0.0,0.22784810126582278,0,-0.35057557674705764,-0.2801208538544733
2610,Star Wars The Clone Wars: Jedi Alliance,DS,2008,Action,LucasArts,0.62,0.11,0.0,0.07,0.79,2000,0.7848101265822784,0.13924050632911392,0.0,0.08860759493670886,0,-0.3737302577667422,-0.19380779782484442
2622,Too Human,X360,2008,Role-Playing,Microsoft,0.38,0.3,0.03,0.08,0.79,2000,0.4810126582278481,0.37974683544303794,0.03797468354430379,0.10126582278481013,2,-0.20575860743090665,0.1574851863834943
2623,Sid Meier's Civilization Revolution,PS3,2008,Strategy,Take-Two Interactive,0.49,0.19,0.01,0.1,0.79,2000,0.620253164556962,0.24050632911392406,0.012658227848101266,0.12658227848101267,0,-0.2858479035900165,-0.02073736693548114
2626,Personal Trainer: Walking,DS,2008,Sports,Nintendo,0.22,0.32,0.17,0.07,0.79,2000,0.27848101265822783,0.4050632911392405,0.21518987341772153,0.08860759493670886,2,0.049721398690120856,0.246241675335436
2632,Lips,X360,2008,Misc,Microsoft,0.12,0.56,0.0,0.1,0.78,2000,0.15384615384615383,0.717948717948718,0.0,0.12820512820512822,2,-0.10095444474349125,0.6184543046323914
2639,My Little Pony: Pinkie Pie's Party,DS,2008,Adventure,THQ Nordic,0.72,0.0,0.0,0.06,0.78,2000,0.923076923076923,0.0,0.0,0.07692307692307691,0,-0.43135606531773885,-0.3815426519709491
2651,Need for Speed: ProStreet,PSP,2008,Racing,Electronic Arts,0.24,0.33,0.01,0.2,0.78,2000,0.30769230769230765,0.4230769230769231,0.01282051282051282,0.25641025641025644,2,-0.13909617673233654,0.31208890457451727
2656,Banjo-Kazooie: Nuts & Bolts,X360,2008,Platform,Microsoft,0.32,0.36,0.0,0.09,0.78,2000,0.41025641025641024,0.4615384615384615,0.0,0.11538461538461538,2,-0.20853586644169936,0.27247454516769015
2667,Need For Speed: Undercover,PSP,2008,Racing,Electronic Arts,0.23,0.32,0.03,0.19,0.77,2000,0.2987012987012987,0.41558441558441556,0.03896103896103896,0.24675324675324675,2,-0.11140697302934975,0.30375998326980386
2678,My Baby Girl,DS,2008,Simulation,Nobilis,0.61,0.1,0.0,0.06,0.77,2000,0.7922077922077921,0.12987012987012989,0.0,0.07792207792207792,0,-0.376019919620241,-0.20621511199012088
2688,Sonic Unleashed,PS2,2008,Platform,Sega,0.37,0.04,0.0,0.36,0.76,2000,0.4868421052631579,0.05263157894736842,0.0,0.47368421052631576,0,-0.2044613614007596,-0.05180323251919474
2728,Harvest Moon: Animal Parade,Wii,2008,Simulation,Rising Star Games,0.6,0.09,0.02,0.05,0.76,2000,0.7894736842105263,0.11842105263157894,0.02631578947368421,0.06578947368421052,0,-0.35108380195916106,-0.22147341405627335
2733,Wall-E,PS2,2008,Platform,THQ Nordic,0.21,0.0,0.0,0.54,0.75,2000,0.27999999999999997,0.0,0.0,0.7200000000000001,2,-0.08715822098470237,0.05060581479063325
2734,WWE SmackDown vs. Raw 2009,PSP,2008,Fighting,THQ Nordic,0.41,0.21,0.0,0.14,0.75,2000,0.5466666666666666,0.27999999999999997,0.0,0.18666666666666668,2,-0.2622428764586017,0.0609954771906152
2741,Turok,X360,2008,Action,Touchstone,0.46,0.21,0.01,0.07,0.75,2000,0.6133333333333334,0.27999999999999997,0.013333333333333334,0.09333333333333334,0,-0.2860485008000153,0.01024520325410428
2752,Tales of Vesperia,X360,2008,Role-Playing,Atari,0.32,0.18,0.19,0.05,0.75,2000,0.4266666666666667,0.24,0.25333333333333335,0.06666666666666667,2,0.021278387316798413,0.02192391769893385
2754,Madagascar: Escape 2 Africa,DS,2008,Action,Activision Blizzard,0.42,0.26,0.0,0.07,0.75,2000,0.5599999999999999,0.3466666666666667,0.0,0.09333333333333334,2,-0.2762893846863429,0.09570070361022774
2762,Sega Superstars Tennis,DS,2008,Sports,Sega,0.29,0.37,0.0,0.08,0.75,2000,0.38666666666666666,0.49333333333333335,0.0,0.10666666666666667,2,-0.19948637564283694,0.3096742839134492
2822,Imagine: Interior Designer,DS,2008,Simulation,Ubisoft,0.34,0.31,0.0,0.08,0.73,2000,0.4657534246575343,0.4246575342465754,0.0,0.10958904109589042,2,-0.23467885264009755,0.21151079683233817
2876,Madden NFL 09,PSP,2008,Sports,Electronic Arts,0.65,0.0,0.0,0.06,0.71,2000,0.915492957746479,0.0,0.0,0.08450704225352113,0,-0.42729685494249253,-0.3764462181355642
2899,NCAA Football 09,X360,2008,Sports,Electronic Arts,0.65,0.0,0.0,0.05,0.71,2000,0.915492957746479,0.0,0.0,0.07042253521126761,0,-0.42661979067409,-0.3777048784434492
2900,NBA Live 09,X360,2008,Sports,Electronic Arts,0.5,0.14,0.0,0.07,0.71,2000,0.7042253521126761,0.1971830985915493,0.0,0.09859154929577466,0,-0.3365527478833681,-0.1017991666740834
2907,Infinite Undiscovery,X360,2008,Role-Playing,Square Enix,0.34,0.18,0.12,0.06,0.7,2000,0.48571428571428577,0.2571428571428572,0.17142857142857143,0.08571428571428572,2,-0.08192865100628317,0.02420175762962867
2910,The Sims 2: Apartment Pets,DS,2008,Simulation,Electronic Arts,0.32,0.31,0.0,0.07,0.7,2000,0.4571428571428572,0.4428571428571429,0.0,0.10000000000000002,2,-0.2321315422323312,0.229542744591003
2938,MLB 08: The Show,PS3,2008,Sports,Sony,0.64,0.0,0.0,0.05,0.7,2000,0.9142857142857144,0.0,0.0,0.07142857142857144,0,-0.4259639583084818,-0.37691159024548
2969,The Last Remnant,X360,2008,Role-Playing,Square Enix,0.25,0.2,0.18,0.06,0.69,2000,0.3623188405797102,0.2898550724637682,0.2608695652173913,0.08695652173913043,2,0.055782553094220304,0.09721265357012718
2980,Iron Man,PS3,2008,Action,Sega,0.32,0.25,0.0,0.11,0.68,2000,0.47058823529411764,0.3676470588235294,0.0,0.16176470588235292,2,-0.23080933898589182,0.16990220788579433
3003,Mass Effect,PC,2008,Role-Playing,Electronic Arts,0.0,0.59,0.0,0.09,0.68,2000,0.0,0.8676470588235293,0.0,0.13235294117647056,2,-0.035566009431385166,0.8225638754926919
3006,Turok,PS3,2008,Action,Touchstone,0.35,0.22,0.01,0.1,0.68,2000,0.5147058823529411,0.32352941176470584,0.014705882352941176,0.14705882352941177,2,-0.23703327053456538,0.10532194177748709
3008,100 Classic Books,DS,2008,Misc,Nintendo,0.13,0.52,0.0,0.02,0.67,2000,0.19402985074626866,0.7761194029850746,0.0,0.029850746268656716,2,-0.12905088986344537,0.6305910512090841
3026,Need For Speed: Undercover,Wii,2008,Racing,Electronic Arts,0.27,0.32,0.0,0.07,0.67,2000,0.40298507462686567,0.47761194029850745,0.0,0.10447761194029852,2,-0.20636336148201048,0.2879878569929538
3027,Taiko no Tatsujin Wii,Wii,2008,Misc,Namco Bandai Games,0.0,0.0,0.67,0.0,0.67,2000,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
3034,Summer Sports: Paradise Island (Others sales),Wii,2008,Sports,Ubisoft,0.0,0.66,0.0,0.01,0.67,2000,0.0,0.9850746268656716,0.0,0.014925373134328358,2,-0.04886641469141993,0.901575204122166
3038,TV Show King Party,Wii,2008,Puzzle,Ubisoft,0.18,0.41,0.0,0.08,0.67,2000,0.26865671641791045,0.6119402985074626,0.0,0.11940298507462686,2,-0.15039815936371215,0.46997353225017624
3040,007: Quantum of Solace,Wii,2008,Action,Activision Blizzard,0.3,0.29,0.01,0.07,0.67,2000,0.4477611940298507,0.4328358208955223,0.014925373134328358,0.10447761194029852,2,-0.21339767354718028,0.22377751052272876
3042,Command & Conquer: Red Alert 3,PC,2008,Strategy,Electronic Arts,0.01,0.64,0.0,0.02,0.67,2000,0.014925373134328358,0.9552238805970149,0.0,0.029850746268656716,2,-0.05347397235135451,0.8714602126095636
3055,Shaun White Snowboarding,PS3,2008,Sports,Ubisoft,0.31,0.24,0.01,0.1,0.66,2000,0.46969696969696967,0.3636363636363636,0.015151515151515152,0.15151515151515152,2,-0.21711006118583992,0.16239496638046022
3080,Tiger Woods PGA Tour 09,PS3,2008,Sports,Electronic Arts,0.34,0.22,0.0,0.1,0.66,2000,0.5151515151515151,0.3333333333333333,0.0,0.15151515151515152,2,-0.2507746695328924,0.11686758459218517
3083,New Play Control! Pikmin,Wii,2008,Strategy,Nintendo,0.29,0.14,0.19,0.04,0.66,2000,0.43939393939393934,0.21212121212121213,0.28787878787878785,0.06060606060606061,2,0.04609399600496694,-0.016524840907191297
3094,Scene It? Box Office Smash,X360,2008,Misc,Microsoft,0.33,0.25,0.0,0.07,0.66,2000,0.5,0.3787878787878788,0.0,0.10606060606060606,2,-0.24708507609786243,0.15627957191051178
3098,Kung Fu Panda,PS2,2008,Action,Activision Blizzard,0.24,0.0,0.0,0.41,0.65,2000,0.3692307692307692,0.0,0.0,0.6307692307692307,2,-0.1349177304854586,-0.009357369592552815
3099,Tom Clancy's EndWar,PS3,2008,Strategy,Ubisoft,0.32,0.22,0.01,0.1,0.65,2000,0.4923076923076923,0.3384615384615384,0.015384615384615384,0.15384615384615385,2,-0.22616428042385306,0.13017841842727643
3101,Tiger Woods PGA Tour 09,X360,2008,Sports,Electronic Arts,0.35,0.23,0.0,0.07,0.65,2000,0.5384615384615384,0.35384615384615387,0.0,0.1076923076923077,2,-0.26557441010979344,0.11500530523572106
3105,Wall-E,PSP,2008,Platform,THQ Nordic,0.29,0.22,0.0,0.14,0.65,2000,0.4461538461538461,0.3384615384615384,0.0,0.2153846153846154,2,-0.21442548620861512,0.16668462234712011
3116,Fire Emblem: Shadow Dragon,DS,2008,Role-Playing,Nintendo,0.31,0.03,0.27,0.03,0.65,2000,0.4769230769230769,0.04615384615384615,0.4153846153846154,0.04615384615384615,0,0.15299224996841623,-0.2002975050207111
3132,Meccha! Taiko no Tatsujin Master DS: 7-tsu no Shima no Daibouken,DS,2008,Misc,Namco Bandai Games,0.0,0.0,0.65,0.0,0.65,2000,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
3148,Lost Planet: Extreme Condition,PS3,2008,Shooter,Capcom,0.31,0.17,0.07,0.09,0.64,2000,0.484375,0.265625,0.10937500000000001,0.140625,2,-0.1344642224277558,0.052955880172000064
3181,Okami,Wii,2008,Action,Capcom,0.45,0.1,0.04,0.05,0.64,2000,0.703125,0.15625,0.0625,0.078125,0,-0.2786596459408256,-0.15090785778229862
3202,Iron Man,PSP,2008,Action,Sega,0.46,0.09,0.0,0.09,0.63,2000,0.7301587301587302,0.14285714285714285,0.0,0.14285714285714285,0,-0.3450430467331037,-0.1543612447363847
3209,Condemned 2: Bloodshot,X360,2008,Action,Sega,0.38,0.19,0.0,0.06,0.63,2000,0.6031746031746031,0.30158730158730157,0.0,0.09523809523809523,0,-0.29429207806416924,0.03635559475163063
3258,Bolt,DS,2008,Adventure,Disney Interactive Studios,0.35,0.21,0.0,0.06,0.62,2000,0.564516129032258,0.3387096774193548,0.0,0.0967741935483871,2,-0.277805332519747,0.08731198640794677
3278,Wall-E,X360,2008,Platform,THQ Nordic,0.29,0.26,0.0,0.07,0.62,2000,0.46774193548387094,0.41935483870967744,0.0,0.11290322580645162,2,-0.23514256645175893,0.20660658791425401
3286,NBA 2K9,PS3,2008,Sports,Take-Two Interactive,0.56,0.0,0.0,0.05,0.61,2000,0.918032786885246,0.0,0.0,0.0819672131147541,0,-0.4286562626325634,-0.37815298637551753
3287,SingStar Singalong With Disney,PS2,2008,Misc,Sony,0.0,0.04,0.0,0.57,0.61,2000,0.0,0.06557377049180328,0.0,0.9344262295081966,2,0.05528062872118364,0.28288756927337366
3306,New Play Control! Donkey Kong Jungle Beat,Wii,2008,Platform,Nintendo,0.24,0.17,0.14,0.05,0.61,2000,0.39344262295081966,0.27868852459016397,0.2295081967213115,0.0819672131147541,2,0.014749035851614417,0.07851186770297236
3309,Littlest Pet Shop: Garden,DS,2008,Simulation,Electronic Arts,0.31,0.24,0.0,0.06,0.61,2000,0.5081967213114754,0.39344262295081966,0.0,0.09836065573770492,2,-0.25386047855131355,0.16198584693527887
3314,Major League Baseball 2K8,X360,2008,Sports,Bethesda Softworks,0.56,0.0,0.0,0.05,0.61,2000,0.918032786885246,0.0,0.0,0.0819672131147541,0,-0.4286562626325634,-0.37815298637551753
3317,Petz: Dogz Pack,DS,2008,Simulation,Ubisoft,0.56,0.0,0.0,0.05,0.61,2000,0.918032786885246,0.0,0.0,0.0819672131147541,0,-0.4286562626325634,-0.37815298637551753
3326,Disney TH!NK Fast: The Ultimate Trivia Showdown,Wii,2008,Misc,Disney Interactive Studios,0.37,0.16,0.01,0.06,0.61,2000,0.6065573770491803,0.26229508196721313,0.01639344262295082,0.09836065573770492,0,-0.2770496528375481,0.0003287213986759483
3331,Littlest Pet Shop: Jungle,DS,2008,Simulation,Electronic Arts,0.34,0.2,0.0,0.06,0.61,2000,0.5573770491803279,0.3278688524590164,0.0,0.09836065573770492,2,-0.2719682989728009,0.0833501920362154
3366,Disney Sing It! High School Musical 3: Senior Year,Wii,2008,Misc,Disney Interactive Studios,0.32,0.23,0.0,0.04,0.6,2000,0.5333333333333333,0.38333333333333336,0.0,0.06666666666666667,2,-0.265368276290313,0.13680254685633003
3377,Monopoly,X360,2008,Misc,Electronic Arts,0.34,0.2,0.0,0.06,0.6,2000,0.5666666666666668,0.33333333333333337,0.0,0.1,2,-0.27834742710778043,0.08224934073459858
3384,Dead Space,PC,2008,Action,Electronic Arts,0.0,0.53,0.0,0.06,0.59,2000,0.0,0.8983050847457628,0.0,0.1016949152542373,2,-0.03903848336605797,0.8431921777019583
3388,Beijing 2008,X360,2008,Sports,Sega,0.15,0.38,0.0,0.07,0.59,2000,0.2542372881355932,0.6440677966101696,0.0,0.11864406779661019,2,-0.14713404954731535,0.5027951033726308
3397,Iron Man,Wii,2008,Action,Sega,0.31,0.22,0.0,0.06,0.59,2000,0.5254237288135594,0.3728813559322034,0.0,0.1016949152542373,2,-0.26075212414658433,0.13657459545789638
3402,Rock Band 2,PS2,2008,Misc,MTV Games,0.29,0.23,0.0,0.08,0.59,2000,0.4915254237288135,0.3898305084745763,0.0,0.13559322033898305,2,-0.24534304885751101,0.1722732209489726
3406,Naruto: The Broken Bond,X360,2008,Action,Ubisoft,0.24,0.28,0.0,0.07,0.59,2000,0.4067796610169492,0.47457627118644075,0.0,0.11864406779661019,2,-0.20876801196029443,0.2847291397156996
3412,Go Diego Go! Great Dinosaur Rescue,Wii,2008,Action,Take-Two Interactive,0.53,0.02,0.0,0.04,0.59,2000,0.8983050847457628,0.03389830508474576,0.0,0.06779661016949153,0,-0.4219367719463968,-0.34208741750779065
3424,Skate it,Wii,2008,Sports,Electronic Arts,0.51,0.04,0.0,0.05,0.59,2000,0.864406779661017,0.06779661016949153,0.0,0.08474576271186442,0,-0.4084474383447848,-0.2949845273806972
3427,Lost: Via Domus,X360,2008,Action,Ubisoft,0.18,0.34,0.0,0.07,0.59,2000,0.3050847457627119,0.576271186440678,0.0,0.11864406779661019,2,-0.16585569438986994,0.4214938330532601
3431,Ben 10: Alien Force,PSP,2008,Action,Koch Media,0.35,0.14,0.0,0.1,0.59,2000,0.5932203389830508,0.23728813559322037,0.0,0.16949152542372883,0,-0.28168136911035513,-0.00021892531121276101
3440,Top Spin 3,Wii,2008,Action,Take-Two Interactive,0.15,0.37,0.0,0.07,0.58,2000,0.25862068965517243,0.6379310344827587,0.0,0.12068965517241381,2,-0.14879917223794448,0.49574643678391644
3442,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,PS2,2008,Action,THQ Nordic,0.29,0.22,0.0,0.07,0.58,2000,0.5,0.37931034482758624,0.0,0.12068965517241381,2,-0.24787261010423695,0.1579851273898534
3452,Harvest Moon: Sunshine Islands,DS,2008,Simulation,Rising Star Games,0.35,0.03,0.17,0.03,0.58,2000,0.603448275862069,0.05172413793103448,0.2931034482758621,0.05172413793103448,0,-0.019143687191667463,-0.23655766218183477
3454,The Legend of Spyro: Dawn of the Dragon,Wii,2008,Platform,Vivendi Games,0.35,0.18,0.0,0.05,0.58,2000,0.603448275862069,0.3103448275862069,0.0,0.08620689655172414,0,-0.2954304765831247,0.04206420187492186
3460,NCAA Football 09,PS3,2008,Sports,Electronic Arts,0.54,0.0,0.0,0.04,0.58,2000,0.9310344827586208,0.0,0.0,0.06896551724137932,0,-0.43561523679521413,-0.386890141660294
3502,Ratchet & Clank: Quest for Booty,PS3,2008,Platform,Sony,0.0,0.53,0.0,0.04,0.58,2000,0.0,0.913793103448276,0.0,0.06896551724137932,2,-0.03996391002776273,0.8520725422510811
3505,Top Spin 3,PS3,2008,Action,Take-Two Interactive,0.08,0.37,0.0,0.12,0.57,2000,0.14035087719298248,0.6491228070175439,0.0,0.2105263157894737,2,-0.08593573818352923,0.5812135215732381
3512,Hasbro Family Game Night,PS2,2008,Puzzle,Electronic Arts,0.28,0.22,0.0,0.07,0.57,2000,0.4912280701754387,0.3859649122807018,0.0,0.12280701754385967,2,-0.24393128648735232,0.16835741124408382
3517,Iron Man,X360,2008,Action,Sega,0.27,0.24,0.0,0.06,0.57,2000,0.4736842105263159,0.4210526315789474,0.0,0.10526315789473685,2,-0.2385153853783064,0.20375573460100244
3521,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,DS,2008,Action,THQ Nordic,0.53,0.0,0.0,0.04,0.57,2000,0.9298245614035089,0.0,0.0,0.07017543859649124,0,-0.43496764347115363,-0.3860770730525573
3523,Ben 10: Alien Force,PS2,2008,Action,Koch Media,0.22,0.02,0.0,0.33,0.57,2000,0.3859649122807018,0.03508771929824562,0.0,0.5789473684210527,2,-0.14784864639575945,0.0030060946697963936
3529,Petz Wild Animals: Tigerz,DS,2008,Simulation,Ubisoft,0.52,0.01,0.0,0.04,0.57,2000,0.912280701754386,0.01754385964912281,0.0,0.07017543859649124,0,-0.42756464131719146,-0.36248316396800745
3542,Dora The Explorer: Dora Saves the Snow Princess,Wii,2008,Platform,Take-Two Interactive,0.5,0.03,0.0,0.04,0.57,2000,0.8771929824561404,0.052631578947368425,0.0,0.07017543859649124,0,-0.41275863700926724,-0.31529534579890767
3557,Bolt,Wii,2008,Adventure,Disney Interactive Studios,0.19,0.31,0.0,0.06,0.57,2000,0.33333333333333337,0.543859649122807,0.0,0.10526315789473685,2,-0.17646090634631473,0.37913478806012385
3558,Top Spin 3,X360,2008,Action,Take-Two Interactive,0.09,0.4,0.0,0.07,0.57,2000,0.15789473684210528,0.7017543859649124,0.0,0.12280701754385967,2,-0.10044378376177737,0.6032694646332539
3599,Frontlines: Fuel of War,X360,2008,Shooter,THQ Nordic,0.34,0.15,0.01,0.05,0.56,2000,0.6071428571428571,0.26785714285714285,0.017857142857142856,0.08928571428571429,0,-0.27668920619408927,0.003024522226999524
3603,Viva Pinata: Pocket Paradise,DS,2008,Simulation,THQ Nordic,0.27,0.23,0.0,0.06,0.56,2000,0.48214285714285715,0.4107142857142857,0.0,0.10714285714285712,2,-0.24187178630486847,0.19111534119176926
3608,Madagascar: Escape 2 Africa,Wii,2008,Action,Activision Blizzard,0.32,0.18,0.0,0.05,0.56,2000,0.5714285714285714,0.3214285714285714,0.0,0.08928571428571429,2,-0.27868935864098665,0.06944339528183101
3614,DS Bimoji Training,DS,2008,Misc,Nintendo,0.0,0.0,0.56,0.0,0.56,2000,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
3616,Petz Catz Clan,DS,2008,Simulation,Ubisoft,0.48,0.04,0.0,0.04,0.56,2000,0.857142857142857,0.07142857142857142,0.0,0.07142857142857142,0,-0.40415612733010214,-0.289174050721734
3657,Secret Agent Clank(US sales),PSP,2008,Platform,Sony,0.33,0.22,0.0,0.0,0.55,2000,0.6,0.39999999999999997,0.0,0.0,2,-0.30373960715633047,0.10470607482645557
3661,Barbie Horse Adventures: Riding Camp,DS,2008,Sports,Activision Blizzard,0.51,0.0,0.0,0.04,0.55,2000,0.9272727272727272,0.0,0.0,0.07272727272727272,0,-0.4336018102785895,-0.3843622374435127
3662,CrossworDS,DS,2008,Puzzle,Deep Silver,0.51,0.0,0.0,0.04,0.55,2000,0.9272727272727272,0.0,0.0,0.07272727272727272,0,-0.4336018102785895,-0.3843622374435127
3677,Summer Sports: Paradise Island,Wii,2008,Sports,Ubisoft,0.49,0.02,0.0,0.04,0.55,2000,0.8909090909090909,0.03636363636363636,0.0,0.07272727272727272,0,-0.4182574058140134,-0.3354584986137184
3684,Are You Smarter than a 5th Grader? Make the Grade,Wii,2008,Misc,THQ Nordic,0.51,0.0,0.0,0.04,0.55,2000,0.9272727272727272,0.0,0.0,0.07272727272727272,0,-0.4336018102785895,-0.3843622374435127
3690,Iron Man,PS2,2008,Action,Sega,0.36,0.0,0.0,0.19,0.54,2000,0.6666666666666666,0.0,0.0,0.35185185185185186,0,-0.2950063096186568,-0.20757974565021337
3691,SingStar Summer Party,PS2,2008,Misc,Sony,0.0,0.06,0.0,0.48,0.54,2000,0.0,0.1111111111111111,0.0,0.8888888888888888,2,0.05012285278492586,0.31352744238471325
3700,System 3 presents Ferrari Challenge Trofeo Pirelli,Wii,2008,Racing,System 3 Arcade Software,0.07,0.4,0.0,0.07,0.54,2000,0.12962962962962962,0.7407407407407407,0.0,0.12962962962962962,2,-0.09057442501877684,0.65006348738083
3710,Inazuma Eleven,DS,2008,Role-Playing,Nintendo,0.0,0.14,0.38,0.02,0.54,2000,0.0,0.25925925925925924,0.7037037037037037,0.037037037037037035,1,0.6263441638625462,0.1620575630465549
3727,Let's Draw!,DS,2008,Misc,Ubisoft,0.24,0.23,0.0,0.06,0.54,2000,0.4444444444444444,0.42592592592592593,0.0,0.1111111111111111,2,-0.2225269717619752,0.22502899136622498
3733,Rune Factory 2: A Fantasy Harvest Moon,DS,2008,Role-Playing,Rising Star Games,0.33,0.03,0.15,0.03,0.54,2000,0.611111111111111,0.05555555555555555,0.27777777777777773,0.05555555555555555,0,-0.03659380449551124,-0.23365939485400403
